FECHA (YYMMDD);HORA (HHMM);;
080413;1000;;
080413;1100;;
080413;1200;;
080413;1300;;
080413;1400;;
080413;1500;;
080413;1600;;
080413;1700;;
080413;1800;;
080413;1900;;
080413;2000;;
080413;2100;;
080413;2200;;
080413;2300;;
080414;0000;;
080414;0100;;
080414;0200;;
080414;0300;;
080414;0400;;
080414;0500;;
080414;0600;;
080414;0700;;
080414;0800;;
080414;0900;;
080414;1000;;
080414;1100;;
080414;1200;;
080414;1300;;
080414;1400;;
080414;1500;;
080414;1600;;
080414;1700;;
080414;1800;;
080414;1900;;
080414;2000;;
080414;2100;;
080414;2200;;
080414;2300;;
080415;0000;;
080415;0100;;
080415;0200;;
080415;0300;;
080415;0400;;
080415;0500;;
080415;0600;;
080415;0700;;
080415;0800;;
080415;0900;;
080415;1000;;
080415;1100;;
080415;1200;;
080415;1300;;
080415;1400;;
080415;1500;;
080415;1600;;
080415;1700;;
080415;1800;;
080415;1900;;
080415;2000;;
080415;2100;;
080415;2200;;
080415;2300;;
080416;0000;;
080416;0100;;
080416;0200;;
080416;0300;;
080416;0400;;
080416;0500;;
080416;0600;;
080416;0700;;
080416;0800;;
080416;0900;;
080416;1000;;
080416;1100;;
080416;1200;;
080416;1300;;
080416;1400;;
080416;1500;;
080416;1600;;
080416;1700;;
080416;1800;;
080416;1900;;
080416;2000;;
080416;2100;;
080416;2200;;
080416;2300;;
080417;0000;;
080417;0100;;
080417;0200;;
080417;0300;;
080417;0400;;
080417;0500;;
080417;0600;;
080417;0700;;
080417;0800;;
080417;0900;;
080417;1000;;
080417;1100;;
080417;1200;;
080417;1300;;
080417;1400;;
080417;1500;;
080417;1600;;
080417;1700;;
080417;1800;;
080417;1900;;
080417;2000;;
080417;2100;;
080417;2200;;
080417;2300;;
080418;0000;;
080418;0100;;
080418;0200;;
080418;0300;;
080418;0400;;
080418;0500;;
080418;0600;;
080418;0700;;
080418;0800;;
080418;0900;;
080418;1000;;
080418;1100;;
080418;1200;;
080418;1300;;
080418;1400;;
080418;1500;;
080418;1600;;
080418;1700;;
080418;1800;;
080418;1900;;
080418;2000;;
080418;2100;;
080418;2200;;
080418;2300;;
080419;0000;;
080419;0100;;
080419;0200;;
080419;0300;;
080419;0400;;
080419;0500;;
080419;0600;;
080419;0700;;
080419;0800;;
080419;0900;;
080419;1000;;
080419;1100;;
080419;1200;;
080419;1300;;
080419;1400;;
080419;1500;;
080419;1600;;
080419;1700;;
080419;1800;;
080419;1900;;
080419;2000;;
080419;2100;;
080419;2200;;
080419;2300;;
080420;0000;;
080420;0100;;
080420;0200;;
080420;0300;;
080420;0400;;
080420;0500;;
080420;0600;;
080420;0700;;
080420;0800;;
080420;0900;;
080420;1000;;
080420;1100;;
080420;1200;;
080420;1300;;
080420;1400;;
080420;1500;;
080420;1600;;
080420;1700;;
080420;1800;;
080420;1900;;
080420;2000;;
080420;2100;;
080420;2200;;
080420;2300;;
080421;0000;;
080421;0100;;
080421;0200;;
080421;0300;;
080421;0400;;
080421;0500;;
080421;0600;;
080421;0700;;
080421;0800;;
080421;0900;;
080421;1000;;
080421;1100;;
080421;1200;;
080421;1300;;
080421;1400;;
080421;1500;;
080421;1600;;
080421;1700;;
080421;1800;;
080421;1900;;
080421;2000;;
080421;2100;;
080421;2200;;
080421;2300;;
080422;0000;;
080422;0100;;
080422;0200;;
080422;0300;;
080422;0400;;
080422;0500;;
080422;0600;;
080422;0700;;
080422;0800;;
080422;0900;;
080422;1000;;
080422;1100;;
080422;1200;;
080422;1300;;
080422;1400;;
080422;1500;;
080422;1600;;
080422;1700;;
080422;1800;;
080422;1900;;
080422;2000;;
080422;2100;;
080422;2200;;
080422;2300;;
080423;0000;;
080423;0100;;
080423;0200;;
080423;0300;;
080423;0400;;
080423;0500;;
080423;0600;;
080423;0700;;
080423;0800;;
080423;0900;;
080423;1000;;
080423;1100;;
080423;1200;;
080423;1300;;
080423;1400;;
080423;1500;;
080423;1600;;
080423;1700;;
080423;1800;;
080423;1900;;
080423;2000;;
080423;2100;;
080423;2200;;
080423;2300;;
080424;0000;;
080424;0100;;
080424;0200;;
080424;0300;;
080424;0400;;
080424;0500;;
080424;0600;;
080424;0700;;
080424;0800;;
080424;0900;;
080424;1000;;
080424;1100;;
080424;1200;;
080424;1300;;
080424;1400;;
080424;1500;;
080424;1600;;
080424;1700;;
080424;1800;;
080424;1900;;
080424;2000;;
080424;2100;;
080424;2200;;
080424;2300;;
080425;0000;;
080425;0100;;
080425;0200;;
080425;0300;;
080425;0400;;
080425;0500;;
080425;0600;;
080425;0700;;
080425;0800;;
080425;0900;;
080425;1000;;
080425;1100;;
080425;1200;;
080425;1300;;
080425;1400;;
080425;1500;;
080425;1600;;
080425;1700;;
080425;1800;;
080425;1900;;
080425;2000;;
080425;2100;;
080425;2200;;
080425;2300;;
080426;0000;;
080426;0100;;
080426;0200;;
080426;0300;;
080426;0400;;
080426;0500;;
080426;0600;;
080426;0700;;
080426;0800;;
080426;0900;;
080426;1000;;
080426;1100;;
080426;1200;;
080426;1300;;
080426;1400;;
080426;1500;;
080426;1600;;
080426;1700;;
080426;1800;;
080426;1900;;
080426;2000;;
080426;2100;;
080426;2200;;
080426;2300;;
080427;0000;;
080427;0100;;
080427;0200;;
080427;0300;;
080427;0400;;
080427;0500;;
080427;0600;;
080427;0700;;
080427;0800;;
080427;0900;;
080427;1000;;
080427;1100;;
080427;1200;;
080427;1300;;
080427;1400;;
080427;1500;;
080427;1600;;
080427;1700;;
080427;1800;;
080427;1900;;
080427;2000;;
080427;2100;;
080427;2200;;
080427;2300;;
080428;0000;;
080428;0100;;
080428;0200;;
080428;0300;;
080428;0400;;
080428;0500;;
080428;0600;;
080428;0700;;
080428;0800;;
080428;0900;;
080428;1000;;
080428;1100;;
080428;1200;;
080428;1300;;
080428;1400;;
080428;1500;;
080428;1600;;
080428;1700;;
080428;1800;;
080428;1900;;
080428;2000;;
080428;2100;;
080428;2200;;
080428;2300;;
080429;0000;;
080429;0100;;
080429;0200;;
080429;0300;;
080429;0400;;
080429;0500;;
080429;0600;;
080429;0700;;
080429;0800;;
080429;0900;;
080429;1000;;
080429;1100;;
080429;1200;;
080429;1300;;
080429;1400;;
080429;1500;;
080429;1600;;
080429;1700;;
080429;1800;;
080429;1900;;
080429;2000;;
080429;2100;;
080429;2200;;
080429;2300;;
080430;0000;;
080430;0100;;
080430;0200;;
080430;0300;;
080430;0400;;
080430;0500;;
080430;0600;;
080430;0700;;
080430;0800;;
080430;0900;;
080430;1000;;
080430;1100;;
080430;1200;;
080430;1300;;
080430;1400;;
080430;1500;;
080430;1600;;
080430;1700;;
080430;1800;;
080430;1900;;
080430;2000;;
080430;2100;;
080430;2200;;
080430;2300;;
080501;0000;;
080501;0100;;
080501;0200;;
080501;0300;;
080501;0400;;
080501;0500;;
080501;0600;;
080501;0700;;
080501;0800;;
080501;0900;;
080501;1000;;
080501;1100;;
080501;1200;;
080501;1300;;
080501;1400;;
080501;1500;;
080501;1600;;
080501;1700;;
080501;1800;;
080501;1900;;
080501;2000;;
080501;2100;;
080501;2200;;
080501;2300;;
080502;0000;;
080502;0100;;
080502;0200;;
080502;0300;;
080502;0400;;
080502;0500;;
080502;0600;;
080502;0700;;
080502;0800;;
080502;0900;;
080502;1000;;
080502;1100;;
080502;1200;;
080502;1300;;
080502;1400;;
080502;1500;;
080502;1600;;
080502;1700;;
080502;1800;;
080502;1900;;
080502;2000;;
080502;2100;;
080502;2200;;
080502;2300;;
080503;0000;;
080503;0100;;
080503;0200;;
080503;0300;;
080503;0400;;
080503;0500;;
080503;0600;;
080503;0700;;
080503;0800;;
080503;0900;;
080503;1000;;
080503;1100;;
080503;1200;;
080503;1300;;
080503;1400;;
080503;1500;;
080503;1600;;
080503;1700;;
080503;1800;;
080503;1900;;
080503;2000;;
080503;2100;;
080503;2200;;
080503;2300;;
080504;0000;;
080504;0100;;
080504;0200;;
080504;0300;;
080504;0400;;
080504;0500;;
080504;0600;;
080504;0700;;
080504;0800;;
080504;0900;;
080504;1000;;
080504;1100;;
080504;1200;;
080504;1300;;
080504;1400;;
080504;1500;;
080504;1600;;
080504;1700;;
080504;1800;;
080504;1900;;
080504;2000;;
080504;2100;;
080504;2200;;
080504;2300;;
080505;0000;;
080505;0100;;
080505;0200;;
080505;0300;;
080505;0400;;
080505;0500;;
080505;0600;;
080505;0700;;
080505;0800;;
080505;0900;;
080505;1000;;
080505;1100;;
080505;1200;;
080505;1300;;
080505;1400;;
080505;1500;;
080505;1600;;
080505;1700;;
080505;1800;;
080505;1900;;
080505;2000;;
080505;2100;;
080505;2200;;
080505;2300;;
080506;0000;;
080506;0100;;
080506;0200;;
080506;0300;;
080506;0400;;
080506;0500;;
080506;0600;;
080506;0700;;
080506;0800;;
080506;0900;;
080506;1000;;
080506;1100;;
080506;1200;;
080506;1300;;
080506;1400;;
080506;1500;;
