FECHA (YYMMDD);HORA (HHMM);;
050227;1600;38;
050227;1700;35;
050227;1800;34;
050227;1900;40;
050227;2000;48;
050227;2100;57;
050227;2200;68;
050227;2300;;
050228;0000;;
050228;0100;85;
050228;0200;92;
050228;0300;93;
050228;0400;94;
050228;0500;94;
050228;0600;93;
050228;0700;94;
050228;0800;93;
050228;0900;87;
050228;1000;74;
050228;1100;58;
050228;1200;49;
050228;1300;43;
050228;1400;38;
050228;1500;33;
050228;1600;30;
050228;1700;37;
050228;1800;45;
050228;1900;51;
050228;2000;60;
050228;2100;67;
050228;2200;73;
050228;2300;76;
050301;0000;;
050301;0100;77;
050301;0200;78;
050301;0300;78;
050301;0400;78;
050301;0500;79;
050301;0600;85;
050301;0700;85;
050301;0800;82;
050301;0900;80;
050301;1000;77;
050301;1100;70;
050301;1200;61;
050301;1300;55;
050301;1400;49;
050301;1500;47;
050301;1600;46;
050301;1700;50;
050301;1800;58;
050301;1900;60;
050301;2000;64;
050301;2100;70;
050301;2200;75;
050301;2300;78;
050302;0000;;
050302;0100;76;
050302;0200;83;
050302;0300;91;
050302;0400;93;
050302;0500;95;
050302;0600;96;
050302;0700;96;
050302;0800;96;
050302;0900;90;
050302;1000;78;
050302;1100;68;
050302;1200;57;
050302;1300;45;
050302;1400;40;
050302;1500;38;
050302;1600;40;
050302;1700;41;
050302;1800;41;
050302;1900;43;
050302;2000;47;
050302;2100;59;
050302;2200;72;
050302;2300;81;
050303;0000;;
050303;0100;88;
050303;0200;88;
050303;0300;87;
050303;0400;89;
050303;0500;90;
050303;0600;89;
050303;0700;87;
050303;0800;88;
050303;0900;89;
050303;1000;85;
050303;1100;69;
050303;1200;64;
050303;1300;53;
050303;1400;47;
050303;1500;41;
050303;1600;43;
050303;1700;52;
050303;1800;59;
050303;1900;63;
050303;2000;67;
050303;2100;70;
050303;2200;87;
050303;2300;91;
050304;0000;;
050304;0100;93;
050304;0200;92;
050304;0300;93;
050304;0400;90;
050304;0500;89;
050304;0600;92;
050304;0700;92;
050304;0800;91;
050304;0900;91;
050304;1000;85;
050304;1100;72;
050304;1200;74;
050304;1300;63;
050304;1400;51;
050304;1500;45;
050304;1600;40;
050304;1700;38;
050304;1800;37;
050304;1900;34;
050304;2000;38;
050304;2100;50;
050304;2200;62;
050304;2300;72;
050305;0000;;
050305;0100;88;
050305;0200;93;
050305;0300;95;
050305;0400;95;
050305;0500;96;
050305;0600;97;
050305;0700;98;
050305;0800;99;
050305;0900;99;
050305;1000;79;
050305;1100;65;
050305;1200;55;
050305;1300;45;
050305;1400;39;
050305;1500;34;
050305;1600;32;
050305;1700;36;
050305;1800;41;
050305;1900;47;
050305;2000;53;
050305;2100;65;
050305;2200;77;
050305;2300;82;
050306;0000;;
050306;0100;91;
050306;0200;94;
050306;0300;95;
050306;0400;96;
050306;0500;96;
050306;0600;97;
050306;0700;95;
050306;0800;96;
050306;0900;93;
050306;1000;80;
050306;1100;66;
050306;1200;50;
050306;1300;45;
050306;1400;40;
050306;1500;41;
050306;1600;42;
050306;1700;61;
050306;1800;94;
050306;1900;93;
050306;2000;94;
050306;2100;94;
050306;2200;93;
050306;2300;93;
050307;0000;;
050307;0100;93;
050307;0200;94;
050307;0300;96;
050307;0400;97;
050307;0500;98;
050307;0600;99;
050307;0700;100;
050307;0800;100;
050307;0900;100;
050307;1000;94;
050307;1100;87;
050307;1200;76;
050307;1300;61;
050307;1400;50;
050307;1500;46;
050307;1600;42;
