datetime,Estacion,direccion_viento,humedad_relativa,precipitaciones,presion_atmosferica,temperatura_ambiente,velocidad_viento,"mp_2,5"
2018-09-09 21:00:00,invierno,221.644,0.771423,1.5694499999999998e-43,1007.01,11.0143,1.73626,24.0
2018-09-09 22:00:00,invierno,215.72400000000002,0.7670060000000001,1.3452499999999998e-43,1007.01,9.46593,1.00001,40.0
2018-09-09 23:00:00,invierno,317.36,0.753171,1.12104e-43,1007.0,7.46736,0.13078199999999998,25.0
2018-09-10 00:00:00,invierno,257.177,0.750254,8.96831e-44,1007.0,6.41145,0.0628047,18.0
2018-09-10 01:00:00,invierno,351.004,0.748253,6.72623e-44,1007.0,5.95185,0.028192099999999998,26.0
2018-09-10 02:00:00,invierno,328.42,0.746919,4.48416e-44,1007.0,5.41409,0.060705600000000005,27.0
2018-09-10 03:00:00,invierno,241.361,0.734333,0.0,1007.0,4.725169999999999,0.0921918,30.0
2018-09-10 04:00:00,invierno,229.956,0.733833,0.0,1007.0,4.58017,0.131436,21.0
2018-09-10 05:00:00,invierno,213.236,0.749438,4.932569999999999e-43,1007.02,6.011,2.02678,3.0
2018-09-10 06:00:00,invierno,216.28099999999998,0.746604,4.932569999999999e-43,1007.02,6.00999,1.6331200000000001,6.0
2018-09-10 07:00:00,invierno,218.41099999999997,0.748105,4.932569999999999e-43,1007.02,5.91467,1.42185,10.0
2018-09-10 08:00:00,invierno,229.703,0.748,0.0,1007.67,5.5763300000000005,0.8777659999999999,20.0
2018-09-10 09:00:00,invierno,55.7357,0.750417,0.0,1008.0,5.71408,0.498436,40.0
2018-09-10 10:00:00,invierno,53.1972,0.749333,4.48416e-44,1007.33,5.82258,2.13786,47.0
2018-09-10 11:00:00,invierno,67.38,0.75725,0.0,1007.0,6.82983,1.3522100000000001,88.0
2018-09-10 12:00:00,invierno,205.179,0.7875,0.0,1006.0,9.79167,2.79763,64.0
2018-09-10 13:00:00,invierno,209.658,0.7955,2.24208e-44,1006.0,11.8092,3.5833800000000005,32.0
2018-09-10 14:00:00,invierno,207.28799999999998,0.807333,0.0,1005.33,13.0808,3.8044,16.0
2018-09-10 15:00:00,invierno,211.185,0.827417,2.24208e-44,1005.0,15.2992,3.4710900000000002,4.0
2018-09-10 16:00:00,invierno,215.797,0.836083,0.0,1004.83,16.8608,3.74795,8.0
2018-09-10 17:00:00,invierno,214.395,0.826333,0.0,1004.5,17.065,3.68062,7.0
2018-09-10 18:00:00,invierno,218.77,0.81625,0.0,1005.0,15.1233,3.11416,7.0
2018-09-10 19:00:00,invierno,232.672,0.798505,1.12104e-43,1005.58,12.8501,1.77845,10.0
2018-09-10 20:00:00,invierno,230.149,0.772003,8.96831e-44,1006.0,11.3875,1.8711099999999998,20.0
2018-09-10 21:00:00,invierno,231.169,0.766586,6.72623e-44,1006.0,10.5508,1.96826,10.0
2018-09-10 22:00:00,invierno,231.56,0.7716689999999999,4.48416e-44,1006.67,9.85753,1.61181,6.0
2018-09-10 23:00:00,invierno,230.09799999999998,0.762333,2.24208e-44,1006.64,8.61992,0.649983,6.0
2018-09-11 00:00:00,invierno,222.608,0.753417,0.0,1006.17,8.44518,1.12995,28.0
2018-09-11 01:00:00,invierno,28.1643,0.754532,7.398859999999999e-43,1006.03,6.82642,0.052751599999999996,26.0
2018-09-11 02:00:00,invierno,223.15099999999998,0.746364,7.174649999999999e-43,1006.03,5.49825,0.28298,4.0
2018-09-11 03:00:00,invierno,206.023,0.7516970000000001,6.95044e-43,1006.03,6.92307,1.86138,5.0
2018-09-11 04:00:00,invierno,204.24,0.753446,6.72623e-43,1006.03,6.8074,2.34058,8.0
2018-09-11 05:00:00,invierno,223.213,0.751861,6.50202e-43,1006.03,6.287640000000001,0.689531,11.0
2018-09-11 06:00:00,invierno,339.941,0.751694,6.27782e-43,1006.03,6.48988,0.16176,25.0
2018-09-11 07:00:00,invierno,48.056999999999995,0.753609,6.05361e-43,1006.78,6.5735399999999995,0.871907,38.0
2018-09-11 08:00:00,invierno,51.6673,0.752584,0.0,1007.08,6.032,1.21775,57.0
2018-09-11 09:00:00,invierno,54.7217,0.75325,0.0,1008.0,6.58633,0.566242,80.0
2018-09-11 10:00:00,invierno,58.1384,0.764333,6.72623e-44,1008.0,8.19617,0.679841,65.0
2018-09-11 11:00:00,invierno,213.18599999999998,0.777583,0.0,1008.0,10.0858,0.973044,46.0
2018-09-11 12:00:00,invierno,215.66,0.803333,2.24208e-44,1008.0,12.3125,2.3096400000000004,20.0
2018-09-11 13:00:00,invierno,207.71200000000002,0.803417,2.24208e-44,1008.0,13.2333,2.7932900000000003,10.0
2018-09-11 14:00:00,invierno,212.268,0.818583,0.0,1007.92,14.0583,2.49287,8.0
2018-09-11 15:00:00,invierno,214.926,0.969833,0.0,1007.0,14.8033,2.65599,7.0
2018-09-11 16:00:00,invierno,208.929,0.827417,0.0,1007.0,15.3067,2.7585900000000003,8.0
2018-09-11 17:00:00,invierno,213.588,0.8195,0.0,1007.08,15.3258,3.62775,5.0
2018-09-11 18:00:00,invierno,220.676,0.812833,0.0,1008.0,14.5767,3.6734699999999996,6.0
2018-09-11 19:00:00,invierno,221.85,0.80125,0.0,1008.83,13.6292,2.91171,11.0
2018-09-11 20:00:00,invierno,220.495,0.790583,2.24208e-44,1009.8,12.0542,4.1079,12.0
2018-09-11 21:00:00,invierno,220.47799999999998,0.7741979999999999,7.174649999999999e-43,1010.95,10.4722,3.26228,10.0
2018-09-11 22:00:00,invierno,219.896,0.766447,6.95044e-43,1011.03,9.57964,3.4839599999999997,8.0
2018-09-11 23:00:00,invierno,228.58,0.766945,6.72623e-43,1011.39,9.08377,2.25673,8.0
2018-09-12 00:00:00,invierno,232.895,0.763278,6.50202e-43,1011.7,9.014619999999999,1.77125,3.0
2018-09-12 01:00:00,invierno,245.093,0.76586,6.27782e-43,1011.78,8.74542,1.68347,1.0
2018-09-12 02:00:00,invierno,247.264,0.762109,6.05361e-43,1012.03,8.556239999999999,1.24165,4.0
2018-09-12 03:00:00,invierno,242.84099999999998,0.7611060000000001,5.60519e-43,1011.19,7.9733600000000004,1.0655,4.0
2018-09-12 04:00:00,invierno,233.271,0.7628560000000001,5.60519e-43,1011.02,7.474360000000001,1.6395,2.0
2018-09-12 05:00:00,invierno,227.99200000000002,0.7537729999999999,5.38099e-43,1011.02,7.07568,1.8514099999999998,3.0
2018-09-12 06:00:00,invierno,238.47,0.755605,5.1567799999999996e-43,1011.02,6.99175,1.9967,1.0
2018-09-12 07:00:00,invierno,239.331,0.76052,4.70836e-43,1011.85,6.89699,2.38473,3.0
2018-09-12 08:00:00,invierno,248.185,0.757,2.24208e-44,1012.0,6.97933,1.8053400000000002,10.0
2018-09-12 09:00:00,invierno,233.313,0.764583,0.0,1012.83,7.73575,2.1447700000000003,16.0
2018-09-12 10:00:00,invierno,218.455,0.77125,0.0,1012.83,8.74966,2.54776,11.0
2018-09-12 11:00:00,invierno,208.12900000000002,0.789083,0.0,1012.67,10.7325,3.3081099999999997,9.0
2018-09-12 12:00:00,invierno,200.827,0.8059999999999999,0.0,1011.92,12.975,3.4176900000000003,6.0
2018-09-12 13:00:00,invierno,205.05900000000003,0.823083,4.48416e-44,1011.0,14.3608,3.4632,4.0
2018-09-12 14:00:00,invierno,213.516,0.831417,0.0,1010.25,15.3742,4.2975699999999994,5.0
2018-09-12 15:00:00,invierno,211.555,0.83425,2.24208e-44,1009.83,15.9575,4.9383099999999995,6.0
2018-09-12 16:00:00,invierno,210.834,0.833417,2.24208e-44,1009.11,16.3683,5.26615,8.0
2018-09-12 17:00:00,invierno,219.61,0.820833,0.0,1009.42,15.1542,4.90693,8.0
2018-09-12 18:00:00,invierno,221.608,0.79475,0.0,1010.0,13.2775,4.200830000000001,6.0
2018-09-12 19:00:00,invierno,223.173,0.7836069999999999,5.829399999999999e-43,1010.03,11.8621,3.9834300000000002,7.0
2018-09-12 20:00:00,invierno,224.207,0.776356,5.60519e-43,1010.72,10.3721,3.42204,10.0
2018-09-12 21:00:00,invierno,223.39,0.76044,5.38099e-43,1011.02,9.29787,2.7276599999999998,10.0
2018-09-12 22:00:00,invierno,228.03799999999998,0.7642720000000001,5.1567799999999996e-43,1011.02,8.71284,1.9226,8.0
2018-09-12 23:00:00,invierno,217.166,0.759687,4.932569999999999e-43,1011.02,8.57607,2.12462,9.0
2018-09-13 00:00:00,invierno,216.41400000000002,0.76102,4.70836e-43,1011.02,8.17465,1.88388,9.0
2018-09-13 01:00:00,invierno,244.771,0.7597689999999999,4.48416e-43,1010.85,8.36781,1.75502,7.0
2018-09-13 02:00:00,invierno,239.172,0.754101,4.25995e-43,1010.02,8.04004,1.5580200000000002,8.0
2018-09-13 03:00:00,invierno,227.81,0.758184,4.03574e-43,1009.85,7.833310000000001,1.31405,7.0
2018-09-13 04:00:00,invierno,230.50099999999998,0.7587659999999999,3.81153e-43,1009.02,7.54696,2.7873099999999997,7.0
2018-09-13 05:00:00,invierno,232.637,0.7567649999999999,3.58732e-43,1009.02,7.09554,2.67102,6.0
2018-09-13 06:00:00,invierno,231.045,0.752598,3.3631199999999998e-43,1009.01,6.7477,2.2785,7.0
2018-09-13 07:00:00,invierno,231.176,0.750095,2.9146999999999995e-43,1009.01,6.33668,1.56174,8.0
2018-09-13 08:00:00,invierno,238.135,0.76,2.24208e-44,1009.0,7.00625,2.06283,7.0
2018-09-13 09:00:00,invierno,222.472,0.761083,0.0,1009.0,8.07558,3.39565,8.0
2018-09-13 10:00:00,invierno,216.445,0.7755,4.48416e-44,1009.0,9.57584,3.27455,9.0
2018-09-13 11:00:00,invierno,213.68400000000003,0.7935,0.0,1008.42,11.3575,2.88179,7.0
2018-09-13 12:00:00,invierno,207.202,0.808083,0.0,1007.33,13.1458,2.9998,3.0
2018-09-13 13:00:00,invierno,212.21200000000002,0.818917,0.0,1006.58,14.4658,4.25059,2.0
2018-09-13 14:00:00,invierno,212.422,0.828333,0.0,1005.58,15.6383,4.760759999999999,2.0
2018-09-13 15:00:00,invierno,214.479,0.83825,0.0,1005.0,16.1575,5.11043,3.0
2018-09-13 16:00:00,invierno,216.175,0.832083,4.48416e-44,1005.0,15.8617,4.73464,4.0
2018-09-13 17:00:00,invierno,218.695,0.819917,0.0,1004.0,15.2242,4.323119999999999,5.0
2018-09-13 18:00:00,invierno,216.59099999999998,0.8095,0.0,1004.33,13.925,4.44871,8.0
2018-09-13 19:00:00,invierno,219.774,0.790179,2.9146999999999995e-43,1005.01,12.3335,3.24531,17.0
2018-09-13 20:00:00,invierno,224.68400000000003,0.77851,2.69049e-43,1005.01,10.7669,2.10846,8.0
2018-09-13 21:00:00,invierno,234.305,0.7637609999999999,2.4662899999999997e-43,1005.01,9.87849,2.09032,7.0
2018-09-13 22:00:00,invierno,268.613,0.766176,2.24208e-43,1005.01,9.16933,2.9842,5.0
2018-09-13 23:00:00,invierno,265.775,0.766007,2.01787e-43,1005.01,8.99512,2.60375,5.0
2018-09-14 00:00:00,invierno,248.60299999999998,0.7653409999999999,1.79366e-43,1005.01,8.89679,2.04533,5.0
2018-09-14 01:00:00,invierno,265.616,0.763257,1.5694499999999998e-43,1005.01,9.0276,2.2464,7.0
2018-09-14 02:00:00,invierno,323.73400000000004,0.764173,1.3452499999999998e-43,1005.01,8.589,0.6362270000000001,34.0
2018-09-14 03:00:00,invierno,42.581,0.758838,1.12104e-43,1005.0,6.89796,1.02504,29.0
2018-09-14 04:00:00,invierno,42.1153,0.755004,8.96831e-44,1005.0,6.32086,1.02614,28.0
2018-09-14 05:00:00,invierno,44.8181,0.75367,6.72623e-44,1005.0,6.44377,0.926984,29.0
2018-09-14 06:00:00,invierno,39.1335,0.762918,4.48416e-44,1005.0,6.71593,0.790812,24.0
2018-09-14 07:00:00,invierno,238.238,0.759083,0.0,1005.0,7.1249199999999995,0.254687,25.0
2018-09-14 08:00:00,invierno,229.03799999999998,0.760083,0.0,1005.0,7.607,1.0513700000000001,25.0
2018-09-14 09:00:00,invierno,223.955,0.7585,4.48416e-44,1005.0,7.79167,0.901695,23.0
2018-09-14 10:00:00,invierno,210.37599999999998,0.760667,4.48416e-44,1005.0,8.08925,1.64537,14.0
2018-09-14 11:00:00,invierno,209.19299999999998,0.7644449999999999,0.0,1005.11,8.495560000000001,1.8107099999999998,15.0
2018-09-14 12:00:00,invierno,198.02200000000002,0.75975,0.0,1005.83,8.84418,2.15064,18.0
2018-09-14 13:00:00,invierno,188.907,0.772083,0.0,1005.0,9.54834,1.6148799999999999,12.0
2018-09-14 14:00:00,invierno,152.839,0.783834,0.0,1005.0,10.9217,0.778658,13.0
2018-09-14 15:00:00,invierno,185.75400000000002,0.7995,0.0,1004.25,12.1117,1.25899,11.0
2018-09-14 16:00:00,invierno,194.38299999999998,0.810667,0.0,1004.0,12.9142,1.5406799999999998,9.0
2018-09-14 17:00:00,invierno,163.35,0.813667,0.0,1003.0,13.6317,0.282639,17.0
2018-09-14 18:00:00,invierno,40.9129,0.790167,0.0,1003.67,11.9483,1.17288,28.0
2018-09-14 19:00:00,invierno,38.3352,0.7830090000000001,2.01787e-43,1004.01,11.0168,0.8618459999999999,13.0
2018-09-14 20:00:00,invierno,278.981,0.773591,1.79366e-43,1004.81,10.2593,0.255494,14.0
2018-09-14 21:00:00,invierno,225.155,0.779257,1.5694499999999998e-43,1005.01,10.8368,1.7038400000000002,18.0
2018-09-14 22:00:00,invierno,243.78599999999997,0.776755,1.3452499999999998e-43,1005.01,10.2618,0.866316,12.0
2018-09-14 23:00:00,invierno,254.41099999999997,0.771338,1.12104e-43,1005.0,9.86758,0.762432,23.0
2018-09-15 00:00:00,invierno,247.894,0.768171,8.96831e-44,1004.67,9.69673,1.32507,12.0
2018-09-15 01:00:00,invierno,235.75099999999998,0.764253,6.72623e-44,1004.0,8.08705,0.8694940000000001,13.0
2018-09-15 02:00:00,invierno,239.96599999999998,0.760502,4.48416e-44,1004.0,7.473269999999999,1.16831,30.0
2018-09-15 03:00:00,invierno,211.59400000000002,0.751833,0.0,1004.0,5.94183,0.9325540000000001,8.0
2018-09-15 04:00:00,invierno,232.80599999999998,0.754417,0.0,1003.08,5.82067,0.8618309999999999,6.0
2018-09-15 05:00:00,invierno,224.46599999999998,0.753941,5.60519e-43,1003.52,6.05527,1.1023,7.0
2018-09-15 06:00:00,invierno,207.495,0.74069,5.38099e-43,1004.02,5.2001800000000005,0.635405,11.0
2018-09-15 07:00:00,invierno,256.064,0.728854,4.932569999999999e-43,1004.02,3.7565800000000005,0.014103799999999998,62.0
2018-09-15 08:00:00,invierno,48.547,0.7245,0.0,1004.0,3.80775,0.40726100000000004,89.0
2018-09-15 09:00:00,invierno,48.7069,0.740583,0.0,1005.0,4.50858,0.574548,118.0
2018-09-15 10:00:00,invierno,58.6118,0.7655,6.72623e-44,1004.89,7.49517,0.860238,27.0
2018-09-15 11:00:00,invierno,213.50900000000001,0.798167,2.24208e-44,1004.0,10.7683,2.0902,19.0
2018-09-15 12:00:00,invierno,207.615,0.785417,0.0,1004.0,11.5058,2.73608,8.0
2018-09-15 13:00:00,invierno,208.77200000000002,0.802917,0.0,1003.08,13.1092,2.88709,8.0
2018-09-15 14:00:00,invierno,203.30900000000003,0.83125,0.0,1003.0,14.4442,2.77546,6.0
2018-09-15 15:00:00,invierno,200.235,0.8340000000000001,0.0,1002.58,15.7617,2.51061,8.0
2018-09-15 16:00:00,invierno,215.109,0.837917,0.0,1002.17,16.6117,2.0754900000000003,8.0
2018-09-15 17:00:00,invierno,217.84599999999998,0.831,0.0,1003.0,16.2917,2.08605,7.0
2018-09-15 18:00:00,invierno,227.217,0.808333,0.0,1003.0,14.5575,1.52745,6.0
2018-09-15 19:00:00,invierno,242.013,0.789088,1.12104e-43,1003.92,12.5809,1.22825,8.0
2018-09-15 20:00:00,invierno,226.497,0.794253,8.96831e-44,1004.55,12.4392,1.6815099999999998,23.0
2018-09-15 21:00:00,invierno,239.59,0.78692,6.72623e-44,1005.0,11.8383,1.13812,26.0
2018-09-15 22:00:00,invierno,305.306,0.762502,4.48416e-44,1005.33,9.16336,0.286994,18.0
2018-09-15 23:00:00,invierno,256.694,0.759668,2.24208e-44,1005.0,8.35585,0.1391,38.0
2018-09-16 00:00:00,invierno,325.79200000000003,0.763167,0.0,1005.0,7.6256699999999995,0.124082,28.0
2018-09-16 01:00:00,invierno,290.18,0.7584350000000001,4.25995e-43,1005.02,6.931719999999999,0.0900092,47.0
2018-09-16 02:00:00,invierno,10.9306,0.753434,4.03574e-43,1005.02,6.83488,0.114678,50.0
2018-09-16 03:00:00,invierno,21.2071,0.7577649999999999,3.58732e-43,1005.02,6.8282,0.338683,64.0
2018-09-16 04:00:00,invierno,29.8171,0.758265,3.58732e-43,1004.85,7.16712,0.669307,18.0
2018-09-16 05:00:00,invierno,14.9804,0.7530979999999999,3.3631199999999998e-43,1004.01,6.81837,0.391427,18.0
2018-09-16 06:00:00,invierno,39.2677,0.758763,3.13891e-43,1004.01,7.8335300000000005,1.8282200000000002,11.0
2018-09-16 07:00:00,invierno,29.0286,0.760428,2.69049e-43,1004.34,7.625089999999999,0.556897,19.0
2018-09-16 08:00:00,invierno,40.146,0.767583,0.0,1004.0,8.855830000000001,1.21697,13.0
2018-09-16 09:00:00,invierno,45.4019,0.7825,0.0,1004.0,10.7475,1.9882400000000002,9.0
2018-09-16 10:00:00,invierno,46.442,0.782417,0.0,1004.0,11.1208,2.32515,8.0
2018-09-16 11:00:00,invierno,50.5733,0.775417,0.13333299999999998,1003.08,10.7583,2.5609599999999997,11.0
2018-09-16 12:00:00,invierno,48.7586,0.781667,0.116667,1002.17,10.72,2.66783,11.0
2018-09-16 13:00:00,invierno,30.9127,0.7851670000000001,0.1,1002.17,10.6433,0.8745790000000001,8.0
2018-09-16 14:00:00,invierno,37.7749,0.775833,0.0166667,1002.25,11.05,2.02454,6.0
2018-09-16 15:00:00,invierno,37.3586,0.784583,0.05,1002.08,11.1867,2.37603,7.0
2018-09-16 16:00:00,invierno,42.4149,0.784833,0.15,1002.75,10.9,2.69709,8.0
2018-09-16 17:00:00,invierno,47.2333,0.783583,0.0166667,1002.0,11.2258,3.4226099999999997,8.0
2018-09-16 18:00:00,invierno,47.87,0.779667,0.0,1002.0,11.7008,4.29137,8.0
2018-09-16 19:00:00,invierno,49.6188,0.778584,0.0166667,1002.0,11.5642,4.8110800000000005,9.0
2018-09-16 20:00:00,invierno,48.3689,0.785667,0.0333333,1002.58,11.0508,2.95515,7.0
2018-09-16 21:00:00,invierno,42.5545,0.774938,0.25001,1002.6,10.6128,3.28623,3.0
2018-09-16 22:00:00,invierno,43.8013,0.772353,0.08333589999999999,1003.02,10.3003,2.50778,1.0
2018-09-16 23:00:00,invierno,38.7128,0.779768,0.0166673,1003.02,10.6161,2.4468400000000003,1.0
2018-09-17 00:00:00,invierno,41.7925,0.774184,0.0333344,1002.44,10.7311,2.91732,2.0
2018-09-17 01:00:00,invierno,26.8973,0.774517,0.0333344,1002.02,10.2286,1.05156,2.0
2018-09-17 02:00:00,invierno,17.6834,0.776934,3.81153e-43,1002.02,10.2328,1.0544200000000001,3.0
2018-09-17 03:00:00,invierno,21.1525,0.771433,3.81153e-43,1002.1,9.50943,0.400915,3.0
2018-09-17 04:00:00,invierno,41.7779,0.770099,3.58732e-43,1002.02,10.3077,2.74349,3.0
2018-09-17 05:00:00,invierno,44.7483,0.7696810000000001,3.3631199999999998e-43,1002.01,10.4385,2.62351,2.0
2018-09-17 06:00:00,invierno,39.2753,0.7760130000000001,3.13891e-43,1002.01,10.2227,1.07171,2.0
2018-09-17 07:00:00,invierno,26.0111,0.771261,2.69049e-43,1002.01,10.0735,0.798747,4.0
2018-09-17 08:00:00,invierno,46.7025,0.7709999999999999,0.0,1002.0,10.5058,1.53896,5.0
2018-09-17 09:00:00,invierno,51.8581,0.797167,0.0,1002.0,12.0558,3.30579,6.0
2018-09-17 10:00:00,invierno,51.8766,0.79425,2.24208e-44,1002.0,12.5425,2.51579,6.0
2018-09-17 11:00:00,invierno,51.5433,0.798167,0.0,1002.0,12.8183,2.0918900000000002,4.0
2018-09-17 12:00:00,invierno,52.7454,0.7985,0.0166667,1001.83,12.9625,2.47975,5.0
2018-09-17 13:00:00,invierno,52.4651,0.823083,0.0166667,1001.0,14.43,3.17826,8.0
2018-09-17 14:00:00,invierno,53.0214,0.819667,0.0,1000.25,14.6325,3.82186,8.0
2018-09-17 15:00:00,invierno,51.973,0.822417,0.0,999.4169999999999,14.975,3.40475,8.0
2018-09-17 16:00:00,invierno,52.68600000000001,0.827417,0.0,998.3330000000001,15.5175,2.71694,8.0
2018-09-17 17:00:00,invierno,44.7285,0.807084,0.3,997.6669999999999,14.65,1.8509200000000001,7.0
2018-09-17 18:00:00,invierno,319.315,0.79475,0.383333,997.0830000000001,12.255,0.37534,7.0
2018-09-17 19:00:00,invierno,327.198,0.795682,0.11666900000000001,997.0160000000001,11.7985,0.160001,22.0
2018-09-17 20:00:00,invierno,240.757,0.796182,0.216671,997.0160000000001,11.436,0.666956,9.0
2018-09-17 21:00:00,invierno,267.723,0.776097,0.166671,996.515,10.776,0.174782,35.0
2018-09-17 22:00:00,invierno,27.3712,0.779513,0.100002,996.0139999999999,10.6927,0.56672,9.0
2018-09-17 23:00:00,invierno,8.35287,0.774261,0.316673,996.013,10.2802,0.705494,23.0
2018-09-18 00:00:00,invierno,39.687,0.7714270000000001,0.200003,995.5939999999999,9.93517,0.988339,14.0
2018-09-18 01:00:00,invierno,36.1984,0.76826,0.13333499999999998,995.01,9.201830000000001,0.669607,11.0
2018-09-18 02:00:00,invierno,43.3391,0.771508,0.20000199999999999,994.842,9.085139999999999,0.8891040000000001,9.0
2018-09-18 03:00:00,invierno,49.8001,0.778508,2.01787e-43,994.592,9.05515,1.56883,7.0
2018-09-18 04:00:00,invierno,16.245,0.763591,0.10000099999999999,995.008,8.99512,0.256436,5.0
2018-09-18 05:00:00,invierno,41.4555,0.7703399999999999,1.5694499999999998e-43,995.757,9.42677,1.2974,2.0
2018-09-18 06:00:00,invierno,48.1207,0.768839,0.0333337,996.0060000000001,9.37177,1.82865,1.0
2018-09-18 07:00:00,invierno,42.7681,0.761421,0.0166668,996.421,9.09424,1.63232,1.0
2018-09-18 08:00:00,invierno,46.7182,0.764,0.0,996.75,8.81,2.21665,6.0
2018-09-18 09:00:00,invierno,50.5912,0.765333,0.05,997.0,9.39833,3.42858,8.0
2018-09-18 10:00:00,invierno,321.69,0.764,0.266667,997.6669999999999,8.6525,0.118748,8.0
2018-09-18 11:00:00,invierno,270.534,0.76925,0.0166667,997.0,9.84418,0.237632,7.0
2018-09-18 12:00:00,invierno,341.98199999999997,0.806833,0.0,997.0,12.5833,0.22477800000000003,7.0
2018-09-18 13:00:00,invierno,211.729,0.769083,0.333333,997.6669999999999,9.9025,1.8285,26.0
2018-09-18 14:00:00,invierno,50.1118,0.767583,0.166667,998.0,9.10167,0.47534399999999993,26.0
2018-09-18 15:00:00,invierno,38.6233,0.772417,0.483333,998.0,9.73167,1.03996,6.0
2018-09-18 16:00:00,invierno,299.89099999999996,0.7643340000000001,0.633333,998.0,9.12875,0.43258100000000005,8.0
2018-09-18 17:00:00,invierno,282.644,0.776667,0.0166667,998.0,9.75751,0.20942,15.0
2018-09-18 18:00:00,invierno,196.34099999999998,0.773583,0.1,998.9169999999999,9.00333,2.5745,11.0
2018-09-18 19:00:00,invierno,349.029,0.763096,2.9146999999999995e-43,999.346,8.89104,0.320263,16.0
2018-09-18 20:00:00,invierno,6.53084,0.768467,0.13333599999999998,1000.01,8.96767,0.332874,2.0
2018-09-18 21:00:00,invierno,250.421,0.772511,0.050000699999999995,1000.34,9.04434,0.302281,6.0
2018-09-18 22:00:00,invierno,347.186,0.766009,2.24208e-43,1001.01,8.302660000000001,0.18792,5.0
2018-09-18 23:00:00,invierno,336.39300000000003,0.762591,2.01787e-43,1001.01,8.214310000000001,0.322882,5.0
2018-09-19 01:00:00,invierno,318.22700000000003,0.76684,0.0500004,1001.68,8.45261,0.225527,1.0
2018-09-19 02:00:00,invierno,32.7664,0.769755,1.3452499999999998e-43,1002.01,8.49092,0.358927,1.0
2018-09-19 03:00:00,invierno,355.288,0.7617550000000001,1.12104e-43,1002.0,8.7234,0.24916300000000002,1.0
2018-09-19 04:00:00,invierno,201.205,0.767421,0.11666800000000001,1002.08,8.85924,0.6953229999999999,2.0
2018-09-19 05:00:00,invierno,351.139,0.768586,0.13333399999999998,1003.0,8.27588,0.40415100000000004,5.0
2018-09-19 06:00:00,invierno,248.577,0.762169,0.06666699999999999,1003.5,8.18753,0.334536,5.0
2018-09-19 07:00:00,invierno,339.24800000000005,0.76275,0.08333339999999999,1004.17,8.30585,0.26743,6.0
2018-09-19 08:00:00,invierno,335.425,0.77075,0.116667,1004.58,8.39751,0.175871,7.0
2018-09-19 09:00:00,invierno,0.7345109999999999,0.76825,0.116667,1005.0,8.75667,0.26924499999999996,6.0
2018-09-19 10:00:00,invierno,267.17400000000004,0.768083,0.0166667,1005.0,9.204180000000001,0.41901700000000003,5.0
2018-09-19 11:00:00,invierno,81.0458,0.782667,0.0,1005.0,10.2733,0.450823,5.0
2018-09-19 12:00:00,invierno,156.399,0.802583,0.0,1004.67,12.4125,0.7093430000000001,5.0
2018-09-19 13:00:00,invierno,180.64,0.8095,0.0,1004.25,13.22,0.906667,5.0
2018-09-19 14:00:00,invierno,173.644,0.812083,0.0666667,1004.0,13.0458,0.289686,6.0
2018-09-19 15:00:00,invierno,68.2709,0.804,0.0,1003.42,12.2867,0.260305,7.0
2018-09-19 16:00:00,invierno,304.16700000000003,0.7935,0.05,1003.0,11.3317,0.135882,7.0
2018-09-19 17:00:00,invierno,273.783,0.7795,0.13333299999999998,1002.67,10.6167,0.210378,14.0
2018-09-19 18:00:00,invierno,307.707,0.780167,0.1,1002.0,10.0042,0.27486700000000003,7.0
2018-09-19 19:00:00,invierno,330.611,0.768176,0.10000099999999999,1002.43,9.37347,0.39174699999999996,23.0
2018-09-19 20:00:00,invierno,46.0581,0.7700899999999999,0.13333499999999998,1003.01,9.64594,1.18521,23.0
2018-09-19 21:00:00,invierno,46.4215,0.773507,0.10000099999999999,1002.18,9.45761,1.87955,42.0
2018-09-19 22:00:00,invierno,45.1169,0.770423,0.0333337,1002.01,9.42426,1.88667,16.0
2018-09-19 23:00:00,invierno,44.4188,0.772755,1.12104e-43,1002.0,10.0626,2.01359,15.0
2018-09-20 00:00:00,invierno,43.3048,0.775671,0.050000300000000004,1001.75,9.885060000000001,1.7401900000000001,5.0
2018-09-20 01:00:00,invierno,36.3746,0.76542,0.050000199999999995,1001.0,9.42505,1.0197399999999999,7.0
2018-09-20 02:00:00,invierno,326.788,0.766169,4.48416e-44,1000.58,9.223360000000001,0.48076599999999997,7.0
2018-09-20 03:00:00,invierno,28.4156,0.769418,2.24208e-44,999.918,9.579189999999999,1.064,1.0
2018-09-20 04:00:00,invierno,49.9537,0.77725,0.0166667,998.9169999999999,10.3817,3.98282,6.0
2018-09-20 05:00:00,invierno,51.2148,0.770692,5.829399999999999e-43,998.025,10.2696,4.77853,6.0
2018-09-20 06:00:00,invierno,51.0093,0.769941,5.60519e-43,998.0239999999999,10.1179,5.6709,3.0
2018-09-20 07:00:00,invierno,50.3129,0.775605,0.0666695,998.0219999999999,9.38368,5.17922,2.0
2018-09-20 08:00:00,invierno,47.7982,0.76575,0.0166667,998.0,9.28833,5.195180000000001,5.0
2018-09-20 09:00:00,invierno,50.6397,0.7685,0.0166667,998.3330000000001,9.724169999999999,5.463030000000001,4.0
2018-09-20 10:00:00,invierno,51.31399999999999,0.779833,0.0,998.6669999999999,10.575,5.03412,6.0
