FECHA (YYMMDD);HORA (HHMM);;
050212;2000;999;
050212;2100;1000;
050212;2200;1001;
050212;2300;1001;
050213;0000;;
050213;0100;1001;
050213;0200;1001;
050213;0300;1001;
050213;0400;;
050213;0500;;
050213;0600;;
050213;0700;;
050213;0800;;
050213;0900;;
050213;1000;;
050213;1100;;
050213;1200;;
050213;1300;;
050213;1400;;
050213;1500;;
050213;1600;;
050213;1700;;
050213;1800;;
050213;1900;;
050213;2000;;
050213;2100;;
050213;2200;;
050213;2300;;
050214;0000;;
050214;0100;;
050214;0200;;
050214;0300;;
050214;0400;;
050214;0500;;
050214;0600;;
050214;0700;;
050214;0800;;
050214;0900;;
050214;1000;;
050214;1100;;
050214;1200;;
050214;1300;;
050214;1400;;
050214;1500;;
050214;1600;;
050214;1700;;
050214;1800;;
050214;1900;;
050214;2000;;
050214;2100;;
050214;2200;;
050214;2300;;
050215;0000;;
050215;0100;1001;
050215;0200;1001;
050215;0300;1001;
050215;0400;1000;
050215;0500;1000;
050215;0600;999;
050215;0700;999;
050215;0800;1000;
050215;0900;1000;
050215;1000;1000;
050215;1100;1000;
050215;1200;1000;
050215;1300;999;
050215;1400;998;
050215;1500;998;
050215;1600;997;
050215;1700;997;
050215;1800;997;
050215;1900;997;
050215;2000;997;
050215;2100;998;
050215;2200;999;
050215;2300;999;
050216;0000;;
050216;0100;999;
050216;0200;999;
050216;0300;999;
050216;0400;999;
050216;0500;999;
050216;0600;998;
050216;0700;998;
050216;0800;998;
050216;0900;998;
050216;1000;999;
050216;1100;999;
050216;1200;999;
050216;1300;998;
050216;1400;997;
050216;1500;997;
050216;1600;997;
050216;1700;997;
050216;1800;997;
050216;1900;997;
050216;2000;998;
050216;2100;999;
050216;2200;999;
050216;2300;999;
050217;0000;;
050217;0100;999;
050217;0200;999;
050217;0300;998;
050217;0400;998;
050217;0500;998;
050217;0600;998;
050217;0700;998;
050217;0800;998;
050217;0900;999;
050217;1000;999;
050217;1100;999;
050217;1200;999;
050217;1300;999;
050217;1400;998;
050217;1500;998;
050217;1600;997;
050217;1700;996;
050217;1800;996;
050217;1900;997;
050217;2000;998;
050217;2100;999;
050217;2200;999;
050217;2300;1000;
050218;0000;;
050218;0100;1000;
050218;0200;1000;
050218;0300;1000;
050218;0400;1000;
050218;0500;1000;
050218;0600;1000;
050218;0700;1000;
050218;0800;1000;
050218;0900;1000;
050218;1000;1000;
050218;1100;1000;
050218;1200;1000;
050218;1300;1000;
050218;1400;999;
050218;1500;999;
050218;1600;998;
050218;1700;998;
050218;1800;998;
050218;1900;999;
050218;2000;999;
050218;2100;1000;
050218;2200;1000;
050218;2300;1001;
050219;0000;;
050219;0100;1001;
050219;0200;1001;
050219;0300;1001;
050219;0400;1000;
050219;0500;1000;
050219;0600;1000;
050219;0700;1000;
050219;0800;1000;
050219;0900;1001;
050219;1000;1001;
050219;1100;1001;
050219;1200;1001;
050219;1300;1000;
050219;1400;1000;
050219;1500;999;
050219;1600;999;
050219;1700;998;
050219;1800;998;
050219;1900;999;
050219;2000;999;
050219;2100;1000;
050219;2200;1001;
050219;2300;1001;
050220;0000;;
050220;0100;1001;
050220;0200;1001;
050220;0300;1001;
050220;0400;1001;
050220;0500;1001;
050220;0600;1001;
050220;0700;1001;
050220;0800;1001;
050220;0900;1001;
050220;1000;1002;
050220;1100;1002;
050220;1200;1002;
050220;1300;1002;
050220;1400;1001;
050220;1500;1001;
050220;1600;1000;
050220;1700;1000;
050220;1800;1000;
050220;1900;1000;
050220;2000;1001;
050220;2100;1002;
050220;2200;1002;
050220;2300;1003;
050221;0000;;
050221;0100;1003;
050221;0200;1003;
050221;0300;1002;
050221;0400;1002;
050221;0500;1001;
050221;0600;1001;
050221;0700;1001;
050221;0800;1001;
050221;0900;1001;
050221;1000;1001;
050221;1100;1001;
050221;1200;1000;
050221;1300;1000;
050221;1400;999;
050221;1500;998;
050221;1600;998;
050221;1700;997;
050221;1800;997;
050221;1900;998;
050221;2000;999;
050221;2100;999;
050221;2200;999;
050221;2300;1000;
050222;0000;;
050222;0100;999;
050222;0200;999;
050222;0300;999;
050222;0400;998;
050222;0500;998;
050222;0600;998;
050222;0700;998;
050222;0800;998;
050222;0900;999;
050222;1000;999;
050222;1100;999;
050222;1200;999;
050222;1300;999;
050222;1400;999;
050222;1500;999;
050222;1600;999;
050222;1700;998;
050222;1800;998;
050222;1900;998;
050222;2000;999;
050222;2100;999;
050222;2200;1000;
050222;2300;1000;
050223;0000;;
050223;0100;1001;
050223;0200;1001;
050223;0300;1001;
050223;0400;1000;
050223;0500;1000;
050223;0600;999;
050223;0700;1000;
050223;0800;1000;
050223;0900;1000;
050223;1000;1001;
050223;1100;1001;
050223;1200;1000;
050223;1300;1000;
050223;1400;999;
050223;1500;999;
050223;1600;999;
050223;1700;998;
050223;1800;999;
050223;1900;999;
050223;2000;999;
050223;2100;1000;
050223;2200;1001;
050223;2300;1001;
050224;0000;;
050224;0100;1002;
050224;0200;1002;
050224;0300;1002;
050224;0400;1001;
050224;0500;1001;
050224;0600;1001;
050224;0700;1002;
050224;0800;1002;
050224;0900;1002;
050224;1000;1003;
050224;1100;1002;
050224;1200;1002;
050224;1300;1002;
050224;1400;1001;
050224;1500;1001;
050224;1600;1001;
050224;1700;1001;
050224;1800;1001;
050224;1900;1001;
050224;2000;1002;
050224;2100;1003;
050224;2200;1003;
050224;2300;1003;
050225;0000;;
050225;0100;1003;
050225;0200;1004;
050225;0300;1004;
050225;0400;1004;
050225;0500;1004;
050225;0600;1004;
050225;0700;1004;
050225;0800;1005;
050225;0900;1005;
050225;1000;1005;
050225;1100;1004;
050225;1200;1004;
050225;1300;1003;
050225;1400;1002;
050225;1500;1001;
050225;1600;1000;
050225;1700;1000;
050225;1800;999;
050225;1900;999;
050225;2000;1000;
050225;2100;1000;
050225;2200;1000;
050225;2300;1000;
050226;0000;;
050226;0100;1000;
050226;0200;999;
050226;0300;999;
050226;0400;998;
050226;0500;998;
050226;0600;997;
050226;0700;997;
050226;0800;997;
050226;0900;998;
050226;1000;997;
050226;1100;997;
050226;1200;996;
050226;1300;996;
050226;1400;995;
050226;1500;995;
050226;1600;994;
050226;1700;994;
050226;1800;994;
050226;1900;994;
050226;2000;994;
050226;2100;995;
050226;2200;996;
050226;2300;997;
050227;0000;;
050227;0100;998;
050227;0200;998;
050227;0300;998;
050227;0400;998;
050227;0500;998;
050227;0600;998;
050227;0700;998;
050227;0800;998;
050227;0900;999;
050227;1000;999;
050227;1100;999;
050227;1200;999;
050227;1300;999;
050227;1400;998;
050227;1500;998;
050227;1600;997;
050227;1700;997;
050227;1800;997;
050227;1900;997;
050227;2000;997;
050227;2100;998;
050227;2200;999;
050227;2300;;
050228;0000;;
050228;0100;999;
050228;0200;999;
050228;0300;999;
050228;0400;999;
050228;0500;999;
050228;0600;999;
050228;0700;1000;
050228;0800;1000;
050228;0900;1000;
050228;1000;1000;
050228;1100;1000;
050228;1200;1000;
050228;1300;999;
050228;1400;999;
050228;1500;998;
050228;1600;998;
050228;1700;998;
050228;1800;998;
050228;1900;999;
050228;2000;1000;
050228;2100;1000;
050228;2200;1001;
050228;2300;1002;
050301;0000;;
050301;0100;1002;
050301;0200;1002;
050301;0300;1002;
050301;0400;1002;
050301;0500;1002;
050301;0600;1002;
050301;0700;1002;
050301;0800;1002;
050301;0900;1002;
050301;1000;1002;
050301;1100;1002;
050301;1200;1002;
050301;1300;1002;
050301;1400;1002;
050301;1500;1002;
050301;1600;1002;
050301;1700;1001;
050301;1800;1001;
050301;1900;1002;
050301;2000;1003;
050301;2100;1003;
050301;2200;1004;
050301;2300;1005;
050302;0000;;
050302;0100;1005;
050302;0200;1004;
050302;0300;1004;
050302;0400;1004;
050302;0500;1004;
050302;0600;1004;
050302;0700;1004;
050302;0800;1004;
050302;0900;1004;
050302;1000;1004;
050302;1100;1004;
050302;1200;1003;
050302;1300;1003;
050302;1400;1002;
050302;1500;1002;
050302;1600;1001;
050302;1700;1001;
050302;1800;1001;
050302;1900;1001;
050302;2000;1001;
050302;2100;1001;
050302;2200;1002;
050302;2300;1002;
050303;0000;;
050303;0100;1001;
050303;0200;1001;
050303;0300;1000;
050303;0400;999;
050303;0500;998;
050303;0600;998;
050303;0700;997;
050303;0800;997;
050303;0900;997;
050303;1000;997;
050303;1100;997;
050303;1200;997;
050303;1300;997;
050303;1400;996;
050303;1500;996;
050303;1600;996;
050303;1700;996;
050303;1800;996;
050303;1900;997;
050303;2000;996;
050303;2100;996;
050303;2200;997;
050303;2300;996;
050304;0000;;
050304;0100;998;
050304;0200;999;
050304;0300;999;
